sym,month,url,zip_sha256,content_sha256,rows,had_header,status
ETH,2020-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-10.zip,f140c378b5e55560ac01fc48e1d2885a8e23e7e15b258ed778c003684532953e,7185e9b917e0ea1c97fb23d946d32cf1d7a2fa4e3692cc4649de77ea6b8383a1,31,0,ok
ETH,2020-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-11.zip,764d33511032c34be8b563591d7730bd09858dcde8588ffb5ef548c4c728a894,26caf802ca44f0f45e3368d101737549796d5b1535f8fc9b55ee96575a062494,30,0,ok
ETH,2020-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2020-12.zip,1a53353c7ad246ccccdb37df0162f0add0cd9529c974edf077b3f4aa64bcbe88,f3588df351babb21bc891f8db7d8e6bb8f6149cb41fa537d35e440b16abc2cfe,31,0,ok
ETH,2021-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-01.zip,2e2ccf271a78446c410d6617c093b8b0693f5e2cb7341518c6d7567fffca4e15,6010f288e8b04e8be26f88e04f14a4d076d58029bc69e0bc24cc7dce190ec82b,31,0,ok
ETH,2021-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-02.zip,f5e4db8529bc89c792a0a78e791d0e90d613be6eff4041a5a024106a88a2d0a3,202f85faf37d00efbf065af5fccee15c8864643a4558e140fa722ab0d7c3b835,28,0,ok
ETH,2021-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-03.zip,fdf66b48c460eeb873b7c567b129c9f93fe14c50e1dbe5afb769881b01846e95,8946cb4e1a050084c55a4fd9583b2ce9e8fa0208c9482edc9088adb72670d1c9,31,0,ok
ETH,2021-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-04.zip,ab57d26d80cfb3e29deb5204cd04c812dd5f53a1c07b669266cf93ee74f8114f,4f3bf312565f06bde494412428bd8f792ae1b46a4a779c8a529563c522a0712b,30,0,ok
ETH,2021-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-05.zip,5e438213128dd75c42a40ab6fb637c6d261ff10cf2d453177d9a13a7178b25e5,245343d7dc5a0a68b3e7db40b669c2ba9793a555507f45054b9d8cd7437b9080,31,0,ok
ETH,2021-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-06.zip,99dbca88b4fb842ed40d312ac82cbfa33e8e3e147dc02896ca6f910c77a39269,bb0e31c3fa41d83c7c61d71b33c18138967abde572d02d435e2ef15cdb76e1e7,30,0,ok
ETH,2021-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-07.zip,c36924e39814cdcab057c2abd9efedccb7dfd0b4ac2e5ed86346b52d8ce24489,4b3edd7b81bc818b7887bb28e1b9a282740ee511e7373f3c9328c3aa2806322c,31,0,ok
ETH,2021-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-08.zip,5caa2fca456e28deff2e39cd7ee2c85946fe3d8be3d23624c67b91fd2da9257b,04e87313aba08f876d035f7348b37af0e3d79d053413089276e89fe19182c215,31,0,ok
ETH,2021-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-09.zip,cdca161399a79cb2eb5958cd11a6b976f3a0fd7cadd561dd423a30a17d9af050,be5eb854da7fb0ab7752a63fbd38b1823626dcdb50deecca470119829e29f5e0,30,0,ok
ETH,2021-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-10.zip,0c8f6b52c608751b9f56aa7663d53364d2f87d51ded005380b2fb2cb6a28c3af,21cd4149a8d50921ace3e7730b6233e3f3d63d09be6a4b019310d0a715bf72e6,31,0,ok
ETH,2021-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-11.zip,dccb3f8867a5672fc18b285b963f61e43ef1a3c9c0cf2bea654d1f214ec95aa4,a72d36a05e9e9d043abe850fc62c129e81570c8fec7f039a1237487548467c73,30,0,ok
ETH,2021-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2021-12.zip,fb0cc2d6b5b61c303cf766274a44bc77e0851dde0492f275f557c4fbc22fa021,7c31481e06cb677df3d65c679d194860ae7fd6746d9e57202f39792d8058e8ab,31,0,ok
ETH,2022-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-01.zip,c41822818408e353b1dccb10eb9660f946a28c9aea5c007fa33df7b002423a5d,91a7ec5641ccddeac483594ec20c9ec5d9a2d17976667b846406fc1407738199,31,1,ok
ETH,2022-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-02.zip,a294d9cfd32f2f269ebbd00b1ee1ffa5c2aa86186853afcf6aa89a839d45b407,c14e7742b8c9cb0b31e0290d1390cdb849bd0d3708c9ec648653d6c216062c73,28,1,ok
ETH,2022-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-03.zip,3f381d3b20087be90992ee6095df84410f316caaeb3507d354b5d622621b327c,3b095a41100aba2abdd2c3878afb6fe0ca3bfc6e679b82a3d610ed1323f77b7f,31,1,ok
ETH,2022-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-04.zip,981a55b337e8e4fcc4d4709d241d09ee9c49467e36fa506f66b82a8254ba09b2,5aa671aa308c82c4c1f603e007178989095813bb764805d32ece69a5890da948,30,1,ok
ETH,2022-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-05.zip,feecae43defd8555f7dc07ce6748857933f60b388c41700a766ba9fda50820a7,1187ebcbf01394c1585d150b6f41a2164834553a2e81b6585158b9e50b0af048,31,1,ok
ETH,2022-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-06.zip,b11ed08bd062f5c1110bc3c0e39be6101e53f258be0910d58d2f8b7ca3aa5c00,4db013698cf0bdc8c53f2444245074d1d10c24c3f503edef6931da18ef5941cf,30,1,ok
ETH,2022-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-07.zip,27722df479d5f0b4a01744afc961482ff3f423d01832f41c96cb669b4f09ba98,a2b83a95f85d794e1f5c9e2ee59c3657426473b852f44cf1518eb84eb8aa963c,31,1,ok
ETH,2022-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-08.zip,d9dca0a01cc50266277c8add1e23d47543d8663d4263c983aaf5149aa7f3617b,37b05f1508de88562ba8e214452b77d1f21aaf38076b3071da0c60e542f53ea6,31,1,ok
ETH,2022-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-09.zip,63b81d8592a90989c55beacee91ed69d1b417c750bc7e4fa2ca733607e38290b,7bba48f9688620fa16b85317d241ed20348410747641a8e3207effd4e91ef51e,30,1,ok
ETH,2022-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-10.zip,cbf3d0d9e2a8a2178bc700109a68287a6642d210539bff51bc591ee86be01796,cbd65bb69a1b966cdcf09f4cb5251932d0addd591815ff845ad83cc5cbb4b461,31,1,ok
ETH,2022-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-11.zip,f95a3203f726f6dde1caeb5ed1bd2cab4749c52b808fee48054caafc3696f62c,94169cc5f8cd03397db36873b704783d7b2b58c8d1eae3c3a3eb13b7b92835ea,30,1,ok
ETH,2022-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2022-12.zip,3edd3c381d1ee51d4c58921645c12d2a5862910f5294c5703055b116ed33481f,0bfc050ee2c4bf357751fda1a36ba9c97ba5ccf09c9853e5b535d310423b545f,31,1,ok
ETH,2023-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-01.zip,3d3fcbf5ffbca73de14355c7214252d0a7b5e36a504f51635c2cfd6c276c13ee,49fd665eac8819cf268f869dfcb269913b5b3b8978ac4b3eb803180c11c12e3d,31,1,ok
ETH,2023-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-02.zip,11d6ed63254c4134a4951e765bd8b136c3c5424fe8868bb50fb0f398ca96b998,17ce5d5c4ba2594003052595376423819fec26648d1d75c82f49c45d2630f3b8,28,1,ok
ETH,2023-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-03.zip,e52713b6f21b7da1f9208b44b4917a4bf06baff3501b18e6e95ce3ca0abc60e7,ef8dc08c3bac396aecee03dd65b38edee393901f7a04882f7e6be34dcaf9e164,31,1,ok
ETH,2023-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-04.zip,62dba6202277441943d2e7e0dd5c80c0366d6f20a528fbe870e1900d6dc583ea,daf94b8428cb466d9f9be33a694e5332a4a2308d66e624a4677f5ca8a309cc16,30,1,ok
ETH,2023-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-05.zip,74fff9b141ccabc48377e9247607f7e2fc6427ed9ccbfc31a82f61ab7ad983ff,e9ea307f4997ffbb387236e7187a3daa4854bdf732064c34f29fc02365f95dbe,31,1,ok
ETH,2023-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-06.zip,92de632c4c78c77201b0eb9325ad8deb0cfb22fda6c6fa8e51c8414662fa10ae,799ea2bc0d1ebc0a304c7129f49710dbac210e879c2770372e62f6f11692b589,30,1,ok
ETH,2023-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-07.zip,94d6cba75f179498ae673a748186ce36533c1dedfa04ae5ac53e5a8bf2a30051,029bb2592f059bc688a5d745c2d855ffa9deb45aa7a75ff58942b285af4b2bd0,31,1,ok
ETH,2023-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-08.zip,a280e5e94456ab8798b0a0e5525dba985221fd3624a17a96b2d2e19591e6426f,ef9116ea4722f9f45666d816c211a7567e38e796455d7dd8e72fa9b9824c6cfc,31,1,ok
ETH,2023-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-09.zip,4b5e61f95fe3af03d3cc765f0e2187e8bd49596dfc23be9f961100ab1af14695,410d6e596ee02a675dc9b70f9c7f6171145aa6d09f8e3358f5423dd4b5326b40,30,1,ok
ETH,2023-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-10.zip,bbc7261b0100b34f6d0ceb8cbe8938b46ea35cafad5270168e97565283e1e77d,a036a8c3a94ae9ba53c1bd61420066bbfe42587808ce59b709fc61bd88626cfb,31,1,ok
ETH,2023-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-11.zip,ee9dfe21148fa778f8144bec8633109ef597e70c3ff304318eef3a575845d0fc,4fb382c6192850fed3207a8c49e0e58aba279b564fbe035427179e496d0ff66c,30,1,ok
ETH,2023-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2023-12.zip,3b6125b2a9ca673ab1f121112bd3951726c496287d52320d19ae6ad153f2ec11,187edbbc0886e59e452f5d329f68e08e75613487812145bb9d8572789a79796b,31,1,ok
ETH,2024-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-01.zip,8aad2a309ca1e4d2f8220ba7cf6f4eca7b8bf9a05524f4dd9ce51ee75a22f315,78181944d6e169ec2891a421c27a35871442a5c0ec9d4bdbb2cebb39d90151e0,31,1,ok
ETH,2024-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-02.zip,7941d26996140a7e2788f5c56eb0e8c2d1a5e9afddb2dae37a2f3a438b42314d,84eae8685167a01e85fe1cfd8b5f12ad7f410815cb578f3e111642cda6400810,29,1,ok
ETH,2024-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-03.zip,43c489e116da4f928638fe7daf47754daf41ab97037c0bf5b7362870a8224b19,48f897b1f0d50e7ea74cc39d0049103e2ed8e543cca86c7b5422689811751d1f,31,1,ok
ETH,2024-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-04.zip,42be54149c2cdf2786d609fdf2121deb19a5868dd4778ccaf6c73f69231eb741,0f29d016fdc365a1366f5e38de12202243d269067fd7cdcc145593cd892bf111,30,1,ok
ETH,2024-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-05.zip,5d62f1f430ac7df56f6658d3e75b02e189f609ef6de54667fc89eff5cac679c7,9ffe36e0b1140a308fb866d0041d596183b96d959784e72c22435112df3d3b03,31,1,ok
ETH,2024-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-06.zip,b14d786dbc20dd9182fd792cfbc3ecb52a1bcdf5463db03af4a34aa5dcfcabb1,1866da097cfcdf0ae9908fbfba99c37674bf43fb0a065d5cf20a0c28992b30e3,30,1,ok
ETH,2024-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-07.zip,f859af807b50b6a370b62b9472101cb57864eea4a946a9ee91556baad9cc342d,0a430380bc4c73541850a02a94fd54f3604602f2bdd4cda2186c0a1206bc05db,31,1,ok
ETH,2024-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-08.zip,f6d8434f1a502d71fea21fda8d6a3e9d8980437a16411092b9a4b0ca36e26ddf,2266bd9d6859fe22f44f7d38e163aa6fb6750e081243afde69150bcb77378a59,31,1,ok
ETH,2024-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-09.zip,af56726f6d7969ddcfe04e5766370fc2561062717c06688feece19fae9a6a11d,22f4dc5806532415d6e9705c0e9c9ef0eb1d01789364581cb9ca032bcfcd0663,30,1,ok
ETH,2024-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-10.zip,253269eac2be0291effbf44d12bd3877e8b9787e5d3fdaccca0c91f0909cb5db,ae4a294643556e37de6e4cba051d9251e6b35ddaedeebe833ea19aa2392b8aa6,31,1,ok
ETH,2024-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-11.zip,e07192147089623e71b0447d3c13169e6902fcfcf3b5a6c79c1ff3efa77171e5,c2b2ec463b159d2bcce38abe81bc63ed6537971384f2d1a837c11afc7cd3d98e,30,1,ok
ETH,2024-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2024-12.zip,e8744526d254035c4c31c7074466b414da6bfcad0a37da328ff4c9607cab08fe,c5933a98b3d57610f4c48323647f62eb658305d27aced6aaf2e5da115de15fe7,31,1,ok
ETH,2025-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-01.zip,09f4b9efc9bb54315f094d57d137847f2c7bde665fbccf2d90aa5e588053e66a,d0e5d6f8ebfdbfbf05c3a52cf95eba75b5f87eff3286304f3c5f4f6423c35b8c,31,1,ok
ETH,2025-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-02.zip,679a3b93c38856b6bffe74f6c6fd1438e4c9b3f81c602bcf5bbd7b93b64e02de,a032170e38e388dd2022e5836e864930e8e4f9c1d527707cd8bebb30ddb0ffa7,28,1,ok
ETH,2025-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-03.zip,a2622a2d96ad1a6b953e7857ac05e531cbb0be44feb6d7dfe21063accc1a7c18,79f1bf3ec38a524d1f7761ce6588d96e5922e415598aa4c6f939baf7a43993e0,31,1,ok
ETH,2025-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-04.zip,724d206e1232ed89ebd4ebe2e0ab1897d152002a508e7c33d7f3e4a27b1235ce,6e185fc1f05425d92548a1b330be7ca536f34dd2c33e702d14f3e6bd6fc2019d,30,1,ok
ETH,2025-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-05.zip,80bf183cac6a633141fed3ca00efb6a3640342a65eee290e78266cdd57ffe9bb,754d801b2d70612ebad4d8ef195f2e2140dae800c696b8c00e3c78c4b8253ba9,31,1,ok
ETH,2025-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-06.zip,9f00b661b8b62239a1376ad2c3f8116ecb0bb2174d9f9adbb308acea356fe651,8ce1777290baedc32c0ef923d0e5fe261f077a6f9b006d8cc65c73a8595bac3b,30,1,ok
ETH,2025-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-07.zip,a6a1cd065ea434b535a546672921c2615d714df2e22b236507a14a60cd4278f8,bd0a26c862d82feb1da7723eebd1ca3329e3052154e582b7e8355482762c0597,31,1,ok
ETH,2025-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-08.zip,0f95ef11fa3a632d372c8caf58c8c3780721a4f9b1aadd5c40d80d8185a0b31a,e726ddb11821e2f8f5b4864995e36e53a68d3bbf993459debf3dcd05508e8684,31,1,ok
ETH,2025-09,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-09.zip,b6022feb2a41a512022fd009bbc7ba6f48706ff7e025c84b0fe91be3f4966a3c,e6ae43de67401bd28a4afaa37b49f7391ae0e041282163149d84e69788581ad6,30,1,ok
ETH,2025-10,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-10.zip,8299e253e94c33fb9b45952be8afcd6c36446e33e5f9f4192851791b67c5cd60,06dc5d334a39f370ede5387c5b8968c35aa87123ee338f6ea7513de9e6364e3f,31,1,ok
ETH,2025-11,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-11.zip,15660f70140bbad8eb741f69a1e97d1c825ccbfe9af2549a936948a5d250e9ba,92de0101a1b0e9877d19b8f7ba39d15726601279cf0ec2b5d4d5f8b01f2ff142,30,1,ok
ETH,2025-12,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2025-12.zip,630c6ea5bf8efc68de1ea50a09dcb6c12de035f00736e69868ae0717c8217ef9,cb81dda29c4fab550a8881a968a3423e2c70276d27377eb1ee95be1f70ad52c8,31,1,ok
ETH,2026-01,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-01.zip,936d63a1c93143de22a1b6a47ccbb01c8fa84fb4fa3071d8aa76fbf179f4553d,afa8a00a2c29a535e0a1c2d3edf552d3c22dee77823959257eb99e92d8facdb5,31,1,ok
ETH,2026-02,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-02.zip,a47616d0592c4847b2e21b5a59a55292f11eca4989efe7e6acca438bde3d3ce4,f45f4527be8e877e1a7b9f851f7407212244cff01708507b0756d5b057ee65e5,28,1,ok
ETH,2026-03,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-03.zip,0cc00d4e8bc3bd466cb3640b179409098a3a435947b283e57c0dd9e311331fa6,7ed1ed61364c9f30a80f7fff7c3dc04b7e9061c99467f78c48bf8447745203bd,31,1,ok
ETH,2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-04.zip,b01214ecc10d42fef261ae34096918c95910fe67e01e3345a67379f891d07e00,4b25d7c7144e7a37ba6e87d394599969f4f6c54099f43cf4b23c94d45376492c,30,1,ok
ETH,2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-05.zip,59386141efa6f41ec83fea5293513c80e82eb9fdc539d96eeac6fe25e6be27d3,ce422fb9eeb113b85092d4c193b65bd87650d54c09a9234b4fa6fe9469a293da,31,1,ok
ETH,2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-06.zip,34adb4f2892b81194ad60e414d01176e598fb98757920ea073d27320c36dd098,d1d83d39365007a3756c27724e984c72d7b923e63f0c0918429541cb3cbc1521,30,1,ok
ETH,2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-07.zip,f3c34fd95aefc44250c04af7808a2949f7a7520a20cc4a79a8b07491176b2bda,b8f800597fb5f9f89adfd39b7fae58c6740bb286aa62fbbe430fb8d850f63caa,31,1,ok
ETH,2026-08,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1d/ETHUSDT-1d-2026-08.zip,aee0f70d0b75739b4412150a731a0d19020d75e0472384fba9c541eecc889915,11f00b242f62b4a317871ae5117aa8f6c1f8a324ee627ff53e79b677d1ecf36e,31,1,ok
XRP,2020-01,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-01.zip,cae4a176ed370555e649bf72ddad72bf3a81be812036653f6c2d054239fc7b84,92ba6489c4f2805ed05b8230f31cac2cc6dc92377299d39ed6528091687f77e9,26,0,ok
XRP,2020-02,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-02.zip,7aaf07c267766c72183c0a45a357073f73e62978ec0e40c2718c8b480c0f11c6,a2ff3c54e5dccc88bc74297d075435242e46a909d2e62b7eb327bc7a1c6a8214,29,0,ok
XRP,2020-03,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-03.zip,a5c534e3930f76792e08a2223bb6d28cb255ca4031f0e3abcc8f57ae96fd2421,fa8ff7197b287d18579d2751589917e7da74f76e757c13f96b2cf8a06c82a38a,31,0,ok
XRP,2020-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-04.zip,437e3b74c7a44ff19204b7b1e24eb5d9ebda3b8bd8754a4bcd963419fcbd44dd,41e62dbd2dc932fe0383a8db6dc3cd910a2adc8ca1a7131a56bc0a78084cad67,30,0,ok
XRP,2020-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-05.zip,13d9da55bb28191d0a804b0b59191ca9a03351c4d88e6399477a321017d6ead1,2b29b2abebe4a8e9e7714ff64e89577d263f5ed2dc8ddae80c84beccfc207ee6,31,0,ok
XRP,2020-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-06.zip,2258eea426e69050248aaa8e616e282247fa42bfe209cbbd10136fdd6fca038b,8ef6a2cde1f264807a33f2e304819eec988912a2c84ada462921dc2ee5c65ea2,30,0,ok
XRP,2020-07,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-07.zip,55ae3793b93c632b5cc1587583a24813e472cda707f11b541b6600fa54ff4e1a,2bec5d009bafb562fdb1887bbf7eafb6514988ade5d16f4f57ba021402e85f63,31,0,ok
XRP,2020-08,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-08.zip,30643bcd806231763305452a810a0789add06228e268e326201b12590034ec77,cb030741f6ba15f5d66e1e451bd1d2fbc0c36869f11a19d59b21f5c5019a2d47,31,0,ok
XRP,2020-09,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-09.zip,b63b32f87becf448a2324b25bdce1f3b497e3ba86b79c3f9493a02f278b05703,177d21eeccf4d472de0efc0ba88ee41df606f1589ab3b4e3ecb608f9a6e56df1,30,0,ok
XRP,2020-10,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-10.zip,4781c5ada92735375055e01d9ad64869c87c12db2056ffba3ce69f687468d6b7,bf47f1736c487c55ebadcb1af8955cf66a30a6c446f45636848195d1acefc7c9,31,0,ok
XRP,2020-11,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-11.zip,0c9c48d02bf7e7da430e7e719ffd08886abff146bf6a06454d31f914394f71de,e08e244fa0a50df5d6302505005f6b67e12ca88e3952de9949ec3324b656c660,30,0,ok
XRP,2020-12,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2020-12.zip,ff0d2a6b513884efa0033c60430082a8c524f97f7feee35f39fc31be26031b10,5cc863a690ebfa8e88e6a84981aacb91973a60a7b7e33f11cc23f5ef500145b1,31,0,ok
XRP,2021-01,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2021-01.zip,62f840dc617526de77b579750395d0024fe64c64ca3a8a7fc66027d4f6cfb230,a73c82eeb3ff05a0acaa7cf7af104d6d69baf268074230b3924772b85b0b1e04,31,0,ok
XRP,2021-02,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2021-02.zip,a0bf04a46cca18e53209e013877dd09a9dbb41f611639c203387cfd4fbcd4d4e,a0b5c24b919f5d6cf652a7519d9975c36d31e032f827f4b6b9e8fa1b166d35a4,28,0,ok
XRP,2021-03,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2021-03.zip,818f21495d9693b6a1274252b0404d6e5abf6b63f877463d4e64d5f0056e4318,a4397d5de6d35b824c47144bfec3a03134c24bf3417678196437b3d116a9716c,31,0,ok
XRP,2021-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2021-04.zip,d7f1f9684296a253c5443668cfc874906d425d992f3a6ffa47ee5f3a02b8a790,08fe0df6c26b13b11644c79cdefd84723ba10d42b713481f92e779f663b4ae40,30,0,ok
XRP,2021-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2021-05.zip,7abd0ee733a4fe1476b54b0f3310e22a7388c6ffd5fe0df082f44a697e5055f8,88d56fcd735bacc7be83cb759985044aaa5805718cfac54c0651b8058847a0b8,31,0,ok
XRP,2021-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2021-06.zip,f77d7e0c3543ae668d1ceb3fdb480cd2d0af7cb7fc30c3f2da10728ae307d856,6eff59918473b4d4ba1887db249bd5431bcabda83fe87b2f371f5afe4a8fc2f1,30,0,ok
